name,parent,href,n_sub
Restaurant Scheduling Software,Restaurant Software,https://www.g2.com/categories/restaurant-scheduling,0
Tip Distribution Software,Restaurant Software,https://www.g2.com/categories/tip-distribution,0
Integrated Revenue and Customer Management (IRCM) for CSPs Software,Vertical Industry Software,https://www.g2.com/categories/integrated-revenue-and-customer-management-ircm-for-csps,0
Jewelry Store Management Software,Vertical Industry Software,https://www.g2.com/categories/jewelry-store-management,0
Laboratory Software,Vertical Industry Software,https://www.g2.com/categories/laboratory,5
Electronic Lab Notebook (ELN) Software,Laboratory Software,https://www.g2.com/categories/electronic-lab-notebook-eln,0
Lab Inventory Management Software,Laboratory Software,https://www.g2.com/categories/lab-inventory-management,0
LIMS Systems,Laboratory Software,https://www.g2.com/categories/lims,0
Other Laboratory Software,Laboratory Software,https://www.g2.com/categories/other-laboratory,0
Scientific Data Management Systems (SDMS),Laboratory Software,https://www.g2.com/categories/scientific-data-management-system-sdms,0
Landscape Design Software,Vertical Industry Software,https://www.g2.com/categories/landscape-design,0
Legal Software,Vertical Industry Software,https://www.g2.com/categories/legal,16
Conflict Check Software,Legal Software,https://www.g2.com/categories/conflict-check,0
eDiscovery Software,Legal Software,https://www.g2.com/categories/ediscovery,0
E-Filing Platforms,Legal Software,https://www.g2.com/categories/e-filing,0
E-Notary Software,Legal Software,https://www.g2.com/categories/e-notary,0
Enterprise Legal Management (ELM) Software,Legal Software,https://www.g2.com/categories/enterprise-legal-management-elm,0
Intellectual Property Management Software,Legal Software,https://www.g2.com/categories/intellectual-property-management,0
Legal Billing Software,Legal Software,https://www.g2.com/categories/legal-billing,0
Legal Case Management Software,Legal Software,https://www.g2.com/categories/legal-case-management,0
Legal Document Drafting Software,Legal Software,https://www.g2.com/categories/legal-document-drafting,0
Legal Hold Software,Legal Software,https://www.g2.com/categories/legal-hold,0
Legal Practice Management Software,Legal Software,https://www.g2.com/categories/legal-practice-management,0
Legal Research Software,Legal Software,https://www.g2.com/categories/legal-research,0
Legal Transaction Management Software,Legal Software,https://www.g2.com/categories/legal-transaction-management,0
Other Legal Software,Legal Software,https://www.g2.com/categories/other-legal,0
Patent Research Software,Legal Software,https://www.g2.com/categories/patent-research,0
Social Discovery Software,Legal Software,https://www.g2.com/categories/social-discovery,0
Life Sciences Software,Vertical Industry Software,https://www.g2.com/categories/life-sciences,7
Clinical Research Software,Life Sciences Software,https://www.g2.com/categories/clinical-research,2
Clinical Trial Management Software,Clinical Research Software,https://www.g2.com/categories/clinical-trial-management,0
Electronic Data Capture (EDC) Software,Clinical Research Software,https://www.g2.com/categories/electronic-data-capture-edc,0
Drug Discovery Software,Life Sciences Software,https://www.g2.com/categories/drug-discovery,0
Drug Inventory Management Software,Life Sciences Software,https://www.g2.com/categories/drug-inventory-management,0
Medical Quality Management Systems (QMS),Life Sciences Software,https://www.g2.com/categories/medical-qms,0
Other Life Sciences Software,Life Sciences Software,https://www.g2.com/categories/other-life-sciences,0
Pharma and Biotech Software,Life Sciences Software,https://www.g2.com/categories/pharma-and-biotech,0
Pharmaceutical Distribution Software,Life Sciences Software,https://www.g2.com/categories/pharmaceutical-distribution,0
Marine Software,Vertical Industry Software,https://www.g2.com/categories/marine,5
Harbor Operations Software,Marine Software,https://www.g2.com/categories/harbor-operations,0
Marina Management Software,Marine Software,https://www.g2.com/categories/marina-management,0
Other Marine Software,Marine Software,https://www.g2.com/categories/other-marine,0
Terminal Operating Systems (TOS),Marine Software,https://www.g2.com/categories/terminal-operating-systems-tos,0
Vessel Tracking Software,Marine Software,https://www.g2.com/categories/vessel-tracking,0
Mining Software,Vertical Industry Software,https://www.g2.com/categories/mining,0
MPM and MbM Technology for Process Manufacturing Software,Vertical Industry Software,https://www.g2.com/categories/mpm-and-mbm-technology-for-process-manufacturing,0
Museum Software,Vertical Industry Software,https://www.g2.com/categories/museum,3
Collections Management Software,Museum Software,https://www.g2.com/categories/collections-management,0
Gallery Management Software,Museum Software,https://www.g2.com/categories/gallery-management,0
Museum Management  Software,Museum Software,https://www.g2.com/categories/museum-management,0
Nonprofit Software,Vertical Industry Software,https://www.g2.com/categories/nonprofit,11
Admission-Based Nonprofit Software,Nonprofit Software,https://www.g2.com/categories/admission-based-nonprofit,0
Donor Management Software,Nonprofit Software,https://www.g2.com/categories/donor-management,0
Donor Prospect Research Software,Nonprofit Software,https://www.g2.com/categories/donor-prospect-research,0
Fundraising Software,Nonprofit Software,https://www.g2.com/categories/fundraising,0
Human Services Software,Nonprofit Software,https://www.g2.com/categories/human-services,0
Nonprofit Accounting Software,Nonprofit Software,https://www.g2.com/categories/nonprofit-accounting,0
Nonprofit Auction Software,Nonprofit Software,https://www.g2.com/categories/nonprofit-auction,0
Nonprofit CRM Software,Nonprofit Software,https://www.g2.com/categories/nonprofit-crm,0
Nonprofit Payment Gateway Software,Nonprofit Software,https://www.g2.com/categories/nonprofit-payment-gateway,0
Other Nonprofit Software,Nonprofit Software,https://www.g2.com/categories/other-nonprofit,0
Volunteer Management Software,Nonprofit Software,https://www.g2.com/categories/volunteer-management,0
Oil and Gas Software,Vertical Industry Software,https://www.g2.com/categories/oil-and-gas,10
Exploration Software,Oil and Gas Software,https://www.g2.com/categories/exploration,0
Geology and Seismic Software,Oil and Gas Software,https://www.g2.com/categories/geology-and-seismic,0
Oil and Gas Asset Management Software,Oil and Gas Software,https://www.g2.com/categories/oil-and-gas-asset-management,0
Oil and Gas Back Office Software,Oil and Gas Software,https://www.g2.com/categories/oil-and-gas-back-office,0
Oil and Gas Engineering Software,Oil and Gas Software,https://www.g2.com/categories/oil-and-gas-engineering,0
Oil and Gas Project Management Software,Oil and Gas Software,https://www.g2.com/categories/oil-and-gas-project-management,0
Oil and Gas Simulation and Modeling Software,Oil and Gas Software,https://www.g2.com/categories/oil-and-gas-simulation-and-modeling,0
Oil and Gas Training Software,Oil and Gas Software,https://www.g2.com/categories/oil-and-gas-training,0
Oil Production Software,Oil and Gas Software,https://www.g2.com/categories/oil-production,0
Other Oil and Gas Software,Oil and Gas Software,https://www.g2.com/categories/other-oil-and-gas,0
Other Child Care Software,Vertical Industry Software,https://www.g2.com/categories/other-child-care,0
Other Vertical Industry Software,Vertical Industry Software,https://www.g2.com/categories/other-vertical-industry,0
Parking Management Software,Vertical Industry Software,https://www.g2.com/categories/parking-management,0
Parks and Recreation Software,Vertical Industry Software,https://www.g2.com/categories/parks-and-recreation,0
Performing Arts Software,Vertical Industry Software,https://www.g2.com/categories/performing-arts,2
Production Management Software,Performing Arts Software,https://www.g2.com/categories/production-management,0
Theater Venue Management Software,Performing Arts Software,https://www.g2.com/categories/theater-venue-management,0
Pest Control Software,Vertical Industry Software,https://www.g2.com/categories/pest-control,0
Pet Care Software,Vertical Industry Software,https://www.g2.com/categories/pet-care,2
Kennel Software,Pet Care Software,https://www.g2.com/categories/kennel,0
Pet Sitting and Daycare Software,Pet Care Software,https://www.g2.com/categories/pet-sitting-and-daycare,0
Physical Security Software,Vertical Industry Software,https://www.g2.com/categories/physical-security,0
Political Software,Vertical Industry Software,https://www.g2.com/categories/political,3
 Other Political Software,Political Software,https://www.g2.com/categories/other-political,0
Political Campaign Software,Political Software,https://www.g2.com/categories/political-campaign,0
Public Affairs and Advocacy Software,Political Software,https://www.g2.com/categories/public-affairs-and-advocacy,0
Postal Presort Software,Vertical Industry Software,https://www.g2.com/categories/postal-presort,0
Protective Intelligence Platforms,Vertical Industry Software,https://www.g2.com/categories/protective-intelligence-platforms,0
Public Safety Software,Vertical Industry Software,https://www.g2.com/categories/public-safety,6
Armory Management Software,Public Safety Software,https://www.g2.com/categories/armory-management,0
Emergency Management Software,Public Safety Software,https://www.g2.com/categories/emergency-management,0
Emergency Medical Services Software,Public Safety Software,https://www.g2.com/categories/emergency-medical-services,0
Fire Department Software,Public Safety Software,https://www.g2.com/categories/fire-department,0
Law Enforcement Software,Public Safety Software,https://www.g2.com/categories/law-enforcement,7
Court Management Software,Law Enforcement Software,https://www.g2.com/categories/court-management,0
Crime Analytics Software,Law Enforcement Software,https://www.g2.com/categories/crime-analytics,0
